forget_cluster,retain_cluster,forget_radius_p95,frac_within_radius,mean_min_dist
triplet_054,triplet_022,1.4823511838912964,1.0,1.291209101676941
triplet_054,triplet_023,1.4823511838912964,1.0,1.292633056640625
triplet_054,triplet_024,1.4823511838912964,1.0,1.2932239770889282
triplet_054,triplet_025,1.4823511838912964,1.0,1.298620343208313
triplet_054,triplet_026,1.4823511838912964,1.0,1.296657681465149
triplet_054,triplet_027,1.4823511838912964,1.0,1.2936614751815796
triplet_054,triplet_028,1.4823511838912964,1.0,1.2951740026474
triplet_054,triplet_029,1.4823511838912964,1.0,1.294914722442627
triplet_054,triplet_030,1.4823511838912964,1.0,1.2994216680526733
triplet_054,triplet_031,1.4823511838912964,1.0,1.2246482372283936
triplet_054,triplet_032,1.4823511838912964,1.0,1.218464732170105
triplet_054,triplet_033,1.4823511838912964,1.0,1.2230503559112549
triplet_054,triplet_034,1.4823511838912964,1.0,1.215532898902893
triplet_054,triplet_035,1.4823511838912964,1.0,1.2236123085021973
triplet_054,triplet_036,1.4823511838912964,1.0,1.2207093238830566
triplet_054,triplet_037,1.4823511838912964,1.0,1.227555513381958
triplet_054,triplet_038,1.4823511838912964,1.0,1.213792324066162
triplet_054,triplet_039,1.4823511838912964,1.0,1.2234323024749756
triplet_054,triplet_040,1.4823511838912964,1.0,1.2223553657531738
triplet_054,triplet_041,1.4823511838912964,1.0,1.2897844314575195
triplet_054,triplet_042,1.4823511838912964,1.0,1.2910373210906982
triplet_054,triplet_043,1.4823511838912964,1.0,1.2881983518600464
triplet_054,triplet_044,1.4823511838912964,1.0,1.2922391891479492
triplet_054,triplet_045,1.4823511838912964,1.0,1.2872027158737183
triplet_054,triplet_046,1.4823511838912964,1.0,1.2897207736968994
triplet_054,triplet_047,1.4823511838912964,1.0,1.2888214588165283
triplet_054,triplet_048,1.4823511838912964,1.0,1.2959266901016235
triplet_054,triplet_049,1.4823511838912964,1.0,1.2904618978500366
triplet_054,triplet_050,1.4823511838912964,1.0,1.2902367115020752
triplet_054,triplet_051,1.4823511838912964,1.0,0.7846968173980713
triplet_054,triplet_052,1.4823511838912964,1.0,0.8581069707870483
triplet_054,triplet_053,1.4823511838912964,1.0,0.9001463055610657
triplet_054,triplet_055,1.4823511838912964,1.0,0.8397537469863892
triplet_054,triplet_056,1.4823511838912964,1.0,0.831898033618927
