model_triplet,eval_triplet,sample_index,same_cluster,cos_sim_to_centroid,cos_sim_to_nearest,cos_sim_top3_mean,cos_sim_top5_mean,cos_sim_mean,cos_sim_std,eucl_to_centroid,eucl_to_nearest,proj_on_centroid,angle_to_centroid_deg,forget_emb_variance_mean,forget_mean_pairwise_similarity,forget_centroid_norm,forget_spread,target_emb_norm,base_ppl,unlearn_ppl,log_ppl_ratio
triplet_001,triplet_001,10,1,0.6399440169334412,0.6029383540153503,0.5869441628456116,0.5706109404563904,0.365682989358902,0.1484404057264328,0.7714700102806091,0.891135573387146,0.6399439573287964,50.21235488990149,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,13.15,22.1,0.5191558498999337
triplet_001,triplet_001,11,1,0.7004587650299072,0.843192458152771,0.8130174279212952,0.7816859483718872,0.4002629518508911,0.23493610322475433,0.7252627015113831,0.5600136518478394,0.7004587054252625,45.536177619060126,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,12.29,16.24,0.2786914111555883
triplet_001,triplet_001,12,1,0.6927230358123779,0.8876280188560486,0.8151387572288513,0.7717986106872559,0.39584243297576904,0.2222692370414734,0.7313323020935059,0.47407156229019165,0.6927230358123779,46.15395083793798,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,14.45,19.49,0.29920709896102826
triplet_001,triplet_001,13,1,0.758891761302948,0.9111864566802979,0.8746614456176758,0.8278377652168274,0.4336533844470978,0.23485437035560608,0.677661657333374,0.42145848274230957,0.758891761302948,40.63340481645329,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,8.71,13.48,0.4367353146197495
triplet_001,triplet_001,14,1,0.7165657877922058,0.8647550940513611,0.8180036544799805,0.7791947722434998,0.4094669222831726,0.22293692827224731,0.7124590873718262,0.5200868844985962,0.7165657877922058,44.228331454920784,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,14.34,18.34,0.24603163165684455
triplet_001,triplet_001,15,1,0.6991217136383057,0.867356538772583,0.8316896557807922,0.7988263964653015,0.39949890971183777,0.23006917536258698,0.7263154983520508,0.5150606036186218,0.6991215944290161,45.64341863238345,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,8.79,10.82,0.20778156172124998
triplet_001,triplet_001,16,1,0.6641128659248352,0.8448152542114258,0.8030529618263245,0.7603846192359924,0.37949374318122864,0.22654131054878235,0.7533553838729858,0.5571084022521973,0.6641128063201904,48.38569716845715,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,8.61,10.3,0.1792195767959508
triplet_001,triplet_001,17,1,0.6738783717155457,0.7251084446907043,0.6897764801979065,0.6616964936256409,0.38507407903671265,0.21166276931762695,0.7459113597869873,0.7414736151695251,0.6738783717155457,47.63289021576147,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,10.59,13.99,0.2784326290640747
triplet_001,triplet_001,18,1,0.6244040131568909,0.8135867714881897,0.7371076941490173,0.6870990991592407,0.3568030595779419,0.187021404504776,0.7828959226608276,0.6105960607528687,0.6244040131568909,51.361543037756036,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,7.09,7.9,0.10817741892893971
triplet_001,triplet_001,19,1,0.4568769037723541,0.45991599559783936,0.4501820504665375,0.43674081563949585,0.2610730230808258,0.11292538791894913,0.8968756198883057,1.039311408996582,0.4568769335746765,62.81423730598172,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0000001192092896,8.57,9.2,0.07093575144530606
