forget_cluster,eval_cluster,split,sample_index,layer,log_ppl_ratio
triplet_051,triplet_041,test,37,L3_spillover,0.10430035123305836
triplet_051,triplet_041,test,38,L3_spillover,0.27449506816982705
triplet_051,triplet_041,test,39,L3_spillover,0.24717675075836604
triplet_051,triplet_041,test,40,L3_spillover,0.33513514372660214
triplet_051,triplet_041,test,41,L3_spillover,0.2603511787348097
triplet_051,triplet_041,test,42,L3_spillover,0.3797658648005832
triplet_051,triplet_041,test,43,L3_spillover,0.28077755710523644
triplet_051,triplet_041,test,44,L3_spillover,0.2004489413865113
triplet_051,triplet_041,test,45,L3_spillover,0.1916266544655395
triplet_051,triplet_041,test,46,L3_spillover,0.27377364240564894
triplet_051,triplet_041,test,47,L3_spillover,0.11176333147836602
triplet_051,triplet_041,test,48,L3_spillover,0.2935471919041791
triplet_051,triplet_041,test,49,L3_spillover,0.2904442116773619
triplet_051,triplet_051,train,0,L1_forget,0.6473809432745405
triplet_051,triplet_051,train,1,L1_forget,0.40459667557421053
triplet_051,triplet_051,train,2,L1_forget,0.5507410226019506
triplet_051,triplet_051,train,3,L1_forget,0.44727183929095904
triplet_051,triplet_051,train,4,L1_forget,0.6626011282111255
triplet_051,triplet_051,train,5,L1_forget,0.9669580554576128
triplet_051,triplet_051,train,6,L1_forget,0.8012671804357094
triplet_051,triplet_051,train,7,L1_forget,0.9043408274479892
triplet_051,triplet_051,train,8,L1_forget,0.3942826651126282
triplet_051,triplet_051,train,9,L1_forget,0.8776234841254593
triplet_051,triplet_051,train,10,L1_forget,0.4907598746079676
triplet_051,triplet_051,train,11,L1_forget,1.0620209658777415
triplet_051,triplet_051,train,12,L1_forget,0.6490473270996483
triplet_051,triplet_051,train,13,L1_forget,1.064274151087218
triplet_051,triplet_051,train,14,L1_forget,0.8414498905047806
triplet_051,triplet_051,train,15,L1_forget,0.5917680902013039
triplet_051,triplet_051,train,16,L1_forget,0.5045313464946032
triplet_051,triplet_051,train,17,L1_forget,0.45569211485247985
triplet_051,triplet_051,train,18,L1_forget,0.6398321217922238
triplet_051,triplet_051,train,19,L1_forget,0.9464672672641614
triplet_051,triplet_051,train,20,L1_forget,0.7323980828481592
triplet_051,triplet_051,train,21,L1_forget,0.9151537220870799
triplet_051,triplet_051,train,22,L1_forget,0.7483043201942466
triplet_051,triplet_051,train,23,L1_forget,1.3832874429477058
triplet_051,triplet_051,train,24,L1_forget,0.9038280734553833
triplet_051,triplet_051,train,25,L1_forget,0.6004910100018849
triplet_051,triplet_051,train,26,L1_forget,0.4916706740053703
triplet_051,triplet_051,train,27,L1_forget,0.23946531979990415
triplet_051,triplet_051,train,28,L1_forget,0.31390526755088344
triplet_051,triplet_051,train,29,L1_forget,0.48113713880961334
triplet_051,triplet_051,train,30,L1_forget,0.2999575444388974
triplet_051,triplet_051,train,31,L1_forget,0.6268545807407406
triplet_051,triplet_051,train,32,L1_forget,0.5223245609366448
triplet_051,triplet_051,train,33,L1_forget,0.6474665113671707
triplet_051,triplet_051,train,34,L1_forget,0.7022142911157094
triplet_051,triplet_051,train,35,L1_forget,0.8815815655021397
triplet_051,triplet_051,train,36,L1_forget,1.337156914432643
triplet_051,triplet_051,train,37,L1_forget,0.5366896946347721
triplet_051,triplet_051,train,38,L1_forget,0.18822127892114307
triplet_051,triplet_051,train,39,L1_forget,0.42744401482693967
triplet_051,triplet_051,train,40,L1_forget,0.2772487730024946
triplet_051,triplet_051,train,41,L1_forget,0.4014836828089795
triplet_051,triplet_051,train,42,L1_forget,0.19483736472578525
triplet_051,triplet_051,train,43,L1_forget,0.32923107536465324
triplet_051,triplet_051,train,44,L1_forget,0.9724023905592103
triplet_051,triplet_051,train,45,L1_forget,0.2160338686454426
triplet_051,triplet_051,train,46,L1_forget,0.2745143620771333
triplet_051,triplet_051,train,47,L1_forget,0.5063613306373053
triplet_051,triplet_051,train,48,L1_forget,0.5196991805299802
triplet_051,triplet_051,train,49,L1_forget,0.40911696852693547
triplet_051,triplet_051,validation,0,L2_locality,0.4653632496892333
triplet_051,triplet_051,validation,1,L2_locality,0.31030747196975966
triplet_051,triplet_051,validation,2,L2_locality,0.4156502663333956
triplet_051,triplet_051,validation,3,L2_locality,0.39168296859356777
triplet_051,triplet_051,validation,4,L2_locality,0.24343625458197218
triplet_051,triplet_051,validation,5,L2_locality,0.1423104636525959
triplet_051,triplet_051,validation,6,L2_locality,0.17088505764533496
triplet_051,triplet_051,validation,7,L2_locality,0.29834346143523643
triplet_051,triplet_051,validation,8,L2_locality,0.45761661998030123
triplet_051,triplet_051,validation,9,L2_locality,0.3010130640095266
triplet_051,triplet_051,validation,10,L2_locality,0.4863016136166249
triplet_051,triplet_051,validation,11,L2_locality,0.268556234715412
triplet_051,triplet_051,validation,12,L2_locality,0.23500608662402966
triplet_051,triplet_051,validation,13,L2_locality,0.19437294148326
triplet_051,triplet_051,validation,14,L2_locality,0.23082481807804453
triplet_051,triplet_051,validation,15,L2_locality,0.31599750334939125
triplet_051,triplet_051,validation,16,L2_locality,0.1573094723942528
triplet_051,triplet_051,validation,17,L2_locality,0.40482140032925873
triplet_051,triplet_051,validation,18,L2_locality,0.25878760645206594
triplet_051,triplet_051,validation,19,L2_locality,0.45006941434491815
triplet_051,triplet_051,validation,20,L2_locality,0.3019507221234426
triplet_051,triplet_051,validation,21,L2_locality,0.3405310955673761
triplet_051,triplet_051,validation,22,L2_locality,0.4609953874302006
triplet_051,triplet_051,validation,23,L2_locality,0.21321458204863564
triplet_051,triplet_051,validation,24,L2_locality,0.30780042038292654
triplet_051,triplet_051,validation,25,L2_locality,0.23672038111291552
triplet_051,triplet_051,validation,26,L2_locality,0.22372421522290853
triplet_051,triplet_051,validation,27,L2_locality,0.18518791490120598
triplet_051,triplet_051,validation,28,L2_locality,0.15908785323137203
triplet_051,triplet_051,validation,29,L2_locality,0.1810553903952594
triplet_051,triplet_051,validation,30,L2_locality,0.1684713280250702
triplet_051,triplet_051,validation,31,L2_locality,0.22825865198098017
triplet_051,triplet_051,validation,32,L2_locality,0.11452342857934585
triplet_051,triplet_051,validation,33,L2_locality,0.23769137843879456
triplet_051,triplet_051,validation,34,L2_locality,0.22387541776534564
triplet_051,triplet_051,validation,35,L2_locality,0.19359563336717267
triplet_051,triplet_051,validation,36,L2_locality,0.237274303802341
triplet_051,triplet_051,validation,37,L2_locality,0.3383333515006281
triplet_051,triplet_051,validation,38,L2_locality,0.1845814447613921
triplet_051,triplet_051,validation,39,L2_locality,0.36605587577249804
triplet_051,triplet_051,validation,40,L2_locality,0.4576801677413001
triplet_051,triplet_051,validation,41,L2_locality,0.2889963057859037
triplet_051,triplet_051,validation,42,L2_locality,0.18986876242933765
triplet_051,triplet_051,validation,43,L2_locality,0.24273921425925998
triplet_051,triplet_051,validation,44,L2_locality,0.03791923486229368
triplet_051,triplet_051,validation,45,L2_locality,0.14451045990693456
triplet_051,triplet_051,validation,46,L2_locality,0.37912303934807307
triplet_051,triplet_051,validation,47,L2_locality,0.11042647111613292
triplet_051,triplet_051,validation,48,L2_locality,0.18642587208051703
triplet_051,triplet_051,validation,49,L2_locality,0.2012646960736172
triplet_051,triplet_051,test,0,L2_locality,0.41358552531215886
triplet_051,triplet_051,test,1,L2_locality,0.14103649211029615
triplet_051,triplet_051,test,2,L2_locality,0.30404780403906023
triplet_051,triplet_051,test,3,L2_locality,0.05424501485239577
triplet_051,triplet_051,test,4,L2_locality,0.9015063645059764
triplet_051,triplet_051,test,5,L2_locality,0.30823970167132975
triplet_051,triplet_051,test,6,L2_locality,0.2971479984406639
triplet_051,triplet_051,test,7,L2_locality,0.5001709525834203
triplet_051,triplet_051,test,8,L2_locality,0.285250519437376
triplet_051,triplet_051,test,9,L2_locality,0.39052990410126126
triplet_051,triplet_051,test,10,L2_locality,0.14769349815921273
triplet_051,triplet_051,test,11,L2_locality,0.4468621006840412
triplet_051,triplet_051,test,12,L2_locality,0.2633076152150645
triplet_051,triplet_051,test,13,L2_locality,0.2723535483963117
triplet_051,triplet_051,test,14,L2_locality,0.18505821729033492
triplet_051,triplet_051,test,15,L2_locality,0.11003618538778322
triplet_051,triplet_051,test,16,L2_locality,0.28796971807435967
triplet_051,triplet_051,test,17,L2_locality,0.1441818079660151
triplet_051,triplet_051,test,18,L2_locality,0.08571887540253743
triplet_051,triplet_051,test,19,L2_locality,0.1908474337592083
triplet_051,triplet_051,test,20,L2_locality,0.19795330248565132
triplet_051,triplet_051,test,21,L2_locality,0.14174120668511278
triplet_051,triplet_051,test,22,L2_locality,0.22504300349523718
triplet_051,triplet_051,test,23,L2_locality,0.12591788586265937
triplet_051,triplet_051,test,24,L2_locality,0.37796059093427287
triplet_051,triplet_051,test,25,L2_locality,0.12972521031028691
triplet_051,triplet_051,test,26,L2_locality,0.28746578608779294
triplet_051,triplet_051,test,27,L2_locality,0.415278729556489
triplet_051,triplet_051,test,28,L2_locality,0.1665376890926927
triplet_051,triplet_051,test,29,L2_locality,0.32884014494528835
triplet_051,triplet_051,test,30,L2_locality,0.11975917800329543
triplet_051,triplet_051,test,31,L2_locality,0.2862573678369517
triplet_051,triplet_051,test,32,L2_locality,0.4941358208051509
triplet_051,triplet_051,test,33,L2_locality,0.20208352417978392
triplet_051,triplet_051,test,34,L2_locality,0.5375617802570266
triplet_051,triplet_051,test,35,L2_locality,0.2153208256330008
triplet_051,triplet_051,test,36,L2_locality,0.16329468173926037
triplet_051,triplet_051,test,37,L2_locality,0.2840177224372891
triplet_051,triplet_051,test,38,L2_locality,0.25336339215173487
triplet_051,triplet_051,test,39,L2_locality,0.061855770017494274
triplet_051,triplet_051,test,40,L2_locality,0.07865323961617206
triplet_051,triplet_051,test,41,L2_locality,0.0718257345712556
triplet_051,triplet_051,test,42,L2_locality,0.05160645719206291
triplet_051,triplet_051,test,43,L2_locality,0.19768561861869782
triplet_051,triplet_051,test,44,L2_locality,0.30295998904674226
triplet_051,triplet_051,test,45,L2_locality,0.06856267143729668
triplet_051,triplet_051,test,46,L2_locality,0.15152785980255346
triplet_051,triplet_051,test,47,L2_locality,0.12760411887247536
triplet_051,triplet_051,test,48,L2_locality,0.06496055110796252
triplet_051,triplet_051,test,49,L2_locality,0.18630992391029888
triplet_051,triplet_061,test,0,L3_spillover,0.28990182919009383
triplet_051,triplet_061,test,1,L3_spillover,0.14384915996394457
triplet_051,triplet_061,test,2,L3_spillover,0.2706261481324827
triplet_051,triplet_061,test,3,L3_spillover,0.13857835654971362
triplet_051,triplet_061,test,4,L3_spillover,0.13921489640965617
triplet_051,triplet_061,test,5,L3_spillover,0.04823630095948265
triplet_051,triplet_061,test,6,L3_spillover,0.05905392441815179
triplet_051,triplet_061,test,7,L3_spillover,0.3776455682530372
triplet_051,triplet_061,test,8,L3_spillover,0.09699851382009275
triplet_051,triplet_061,test,9,L3_spillover,0.13985584349734625
triplet_051,triplet_061,test,10,L3_spillover,0.07592202662204928
triplet_051,triplet_061,test,11,L3_spillover,0.17690288787809164
triplet_051,triplet_061,test,12,L3_spillover,0.1564259936643939
triplet_051,triplet_061,test,13,L3_spillover,0.10412898840857958
triplet_051,triplet_061,test,14,L3_spillover,0.11863956675799986
triplet_051,triplet_061,test,15,L3_spillover,0.11285820776362718
triplet_051,triplet_061,test,16,L3_spillover,0.15499706159593948
triplet_051,triplet_061,test,17,L3_spillover,0.18458656342480687
triplet_051,triplet_061,test,18,L3_spillover,0.15810840496044484
triplet_051,triplet_061,test,19,L3_spillover,0.38257128824231174
triplet_051,triplet_061,test,20,L3_spillover,0.02308602003418255
triplet_051,triplet_061,test,21,L3_spillover,0.17974423577965423
triplet_051,triplet_061,test,22,L3_spillover,0.10669741425266792
triplet_051,triplet_061,test,23,L3_spillover,0.03145637188131707
triplet_051,triplet_061,test,24,L3_spillover,0.0920368544593556
triplet_051,triplet_061,test,25,L3_spillover,0.22135624074011387
triplet_051,triplet_061,test,26,L3_spillover,0.11348195375699283
triplet_051,triplet_061,test,27,L3_spillover,0.10594382844218479
triplet_051,triplet_061,test,28,L3_spillover,0.09023023462032315
triplet_051,triplet_061,test,29,L3_spillover,0.0972871427850687
triplet_051,triplet_061,test,30,L3_spillover,0.4538616489700147
triplet_051,triplet_061,test,31,L3_spillover,0.07287302293841895
triplet_051,triplet_061,test,32,L3_spillover,0.11524634286651615
triplet_051,triplet_061,test,33,L3_spillover,0.19729801098351193
triplet_051,triplet_061,test,34,L3_spillover,0.08536926953796513
triplet_051,triplet_061,test,35,L3_spillover,0.1214662810726799
triplet_051,triplet_061,test,36,L3_spillover,0.26262174520383713
triplet_051,triplet_061,test,37,L3_spillover,0.519204134003609
triplet_051,triplet_061,test,38,L3_spillover,0.19533572358288742
triplet_051,triplet_061,test,39,L3_spillover,0.13756870486714845
triplet_051,triplet_061,test,40,L3_spillover,0.2613064533964685
triplet_051,triplet_061,test,41,L3_spillover,0.1939416981092327
triplet_051,triplet_061,test,42,L3_spillover,0.19242322603213413
triplet_051,triplet_061,test,43,L3_spillover,0.2268999281486854
triplet_051,triplet_061,test,44,L3_spillover,0.25051666198410844
triplet_051,triplet_061,test,45,L3_spillover,0.2500586927862644
triplet_051,triplet_061,test,46,L3_spillover,0.16719839521973384
triplet_051,triplet_061,test,47,L3_spillover,0.11481567442858157
triplet_051,triplet_061,test,48,L3_spillover,0.11186309314539321
triplet_051,triplet_061,test,49,L3_spillover,0.15528382442442715
triplet_051,triplet_071,test,0,L3_spillover,0.20109245843761453
triplet_051,triplet_071,test,1,L3_spillover,0.47761421577655333
triplet_051,triplet_071,test,2,L3_spillover,0.054179916373792776
triplet_051,triplet_071,test,3,L3_spillover,0.14740529168772684
triplet_051,triplet_071,test,4,L3_spillover,0.25320993885910936
triplet_051,triplet_071,test,5,L3_spillover,0.43189033591770143
triplet_051,triplet_071,test,6,L3_spillover,0.137657727633417
triplet_051,triplet_071,test,7,L3_spillover,0.29154897459393414
triplet_051,triplet_071,test,8,L3_spillover,0.3354020183134626
triplet_051,triplet_071,test,9,L3_spillover,0.07980154042287996
triplet_051,triplet_071,test,10,L3_spillover,0.3098573978047686
triplet_051,triplet_071,test,11,L3_spillover,0.0896483702375539
triplet_051,triplet_071,test,12,L3_spillover,0.35425265773213765
triplet_051,triplet_071,test,13,L3_spillover,0.2580166620518603
triplet_051,triplet_071,test,14,L3_spillover,0.1984235035052464
triplet_051,triplet_071,test,15,L3_spillover,0.19546882915798924
triplet_051,triplet_071,test,16,L3_spillover,0.14504070845849987
triplet_051,triplet_071,test,17,L3_spillover,0.18632957819149354
triplet_051,triplet_071,test,18,L3_spillover,0.14870107505969343
triplet_051,triplet_071,test,19,L3_spillover,0.1451820098444979
triplet_051,triplet_071,test,20,L3_spillover,0.1436666145185657
triplet_051,triplet_071,test,21,L3_spillover,0.32888860841111417
triplet_051,triplet_071,test,22,L3_spillover,0.20314977947121157
triplet_051,triplet_071,test,23,L3_spillover,0.27157125217908246
triplet_051,triplet_071,test,24,L3_spillover,0.19377479580745702
triplet_051,triplet_071,test,25,L3_spillover,0.18791485943046585
triplet_051,triplet_071,test,26,L3_spillover,0.2317601675750886
triplet_051,triplet_071,test,27,L3_spillover,0.08473491211376814
triplet_051,triplet_071,test,28,L3_spillover,0.17778640162856313
triplet_051,triplet_071,test,29,L3_spillover,0.2579935874954037
triplet_051,triplet_071,test,30,L3_spillover,0.20472943327693996
triplet_051,triplet_071,test,31,L3_spillover,0.14221593133672544
triplet_051,triplet_071,test,32,L3_spillover,0.14540461296631266
triplet_051,triplet_071,test,33,L3_spillover,0.3109478540689291
triplet_051,triplet_071,test,34,L3_spillover,0.19251972323387365
triplet_051,triplet_071,test,35,L3_spillover,0.11164942378728306
triplet_051,triplet_071,test,36,L3_spillover,0.1004143214504191
triplet_051,triplet_071,test,37,L3_spillover,0.14348172347769078
triplet_051,triplet_071,test,38,L3_spillover,0.15786125922379385
triplet_051,triplet_071,test,39,L3_spillover,0.31551687144522483
triplet_051,triplet_071,test,40,L3_spillover,0.17881892624275258
triplet_051,triplet_071,test,41,L3_spillover,0.1941560144409574
triplet_051,triplet_071,test,42,L3_spillover,0.1947555185055653
triplet_051,triplet_071,test,43,L3_spillover,0.2613075542599676
triplet_051,triplet_071,test,44,L3_spillover,0.31015492830383945
triplet_051,triplet_071,test,45,L3_spillover,0.10798863806409573
triplet_051,triplet_071,test,46,L3_spillover,0.18038169197612813
triplet_051,triplet_071,test,47,L3_spillover,-0.00630121807672914
triplet_051,triplet_071,test,48,L3_spillover,0.11498522903203584
triplet_051,triplet_071,test,49,L3_spillover,0.18729573961559545
triplet_051,triplet_081,test,0,L3_spillover,0.21212849108353243
triplet_051,triplet_081,test,1,L3_spillover,0.3551893605741508
triplet_051,triplet_081,test,2,L3_spillover,0.03665331764803558
triplet_051,triplet_081,test,3,L3_spillover,0.14888324463357286
triplet_051,triplet_081,test,4,L3_spillover,0.17960584101552757
triplet_051,triplet_081,test,5,L3_spillover,0.1436666145185657
triplet_051,triplet_081,test,6,L3_spillover,0.08121821033622664
triplet_051,triplet_081,test,7,L3_spillover,0.05909953382829325
triplet_051,triplet_081,test,8,L3_spillover,0.11565826648146187
triplet_051,triplet_081,test,9,L3_spillover,0.09560434071246164
triplet_051,triplet_081,test,10,L3_spillover,0.05693845475145191
triplet_051,triplet_081,test,11,L3_spillover,0.17188550853501747
triplet_051,triplet_081,test,12,L3_spillover,0.07428826278270341
triplet_051,triplet_081,test,13,L3_spillover,0.14189018973977707
triplet_051,triplet_081,test,14,L3_spillover,0.19275447251566907
triplet_051,triplet_081,test,15,L3_spillover,0.2102559841736009
triplet_051,triplet_081,test,16,L3_spillover,0.18676883223062152
triplet_051,triplet_081,test,17,L3_spillover,0.12687980401887447
triplet_051,triplet_081,test,18,L3_spillover,0.20627737497330223
triplet_051,triplet_081,test,19,L3_spillover,0.2923224520082831
triplet_051,triplet_081,test,20,L3_spillover,0.14983412636228413
triplet_051,triplet_081,test,21,L3_spillover,0.06141607417274632
triplet_051,triplet_081,test,22,L3_spillover,0.29104826942697354
triplet_051,triplet_081,test,23,L3_spillover,0.09552206665753846
triplet_051,triplet_081,test,24,L3_spillover,0.18782294601284044
triplet_051,triplet_081,test,25,L3_spillover,0.19614511827070372
triplet_051,triplet_081,test,26,L3_spillover,0.18415456102142536
triplet_051,triplet_081,test,27,L3_spillover,0.0762749347627298
triplet_051,triplet_081,test,28,L3_spillover,0.07598590697792205
triplet_051,triplet_081,test,29,L3_spillover,0.06862850638909636
triplet_051,triplet_081,test,30,L3_spillover,0.27615456728071336
triplet_051,triplet_081,test,31,L3_spillover,0.18630779146178972
triplet_051,triplet_081,test,32,L3_spillover,0.2894017633313076
triplet_051,triplet_081,test,33,L3_spillover,0.03747511116654627
triplet_051,triplet_081,test,34,L3_spillover,0.19193534486036873
triplet_051,triplet_081,test,35,L3_spillover,0.07159087096153433
triplet_051,triplet_081,test,36,L3_spillover,0.04387800617205427
triplet_051,triplet_081,test,37,L3_spillover,0.4548899914356874
triplet_051,triplet_081,test,38,L3_spillover,0.11101863556784136
triplet_051,triplet_081,test,39,L3_spillover,0.11012016291081428
triplet_051,triplet_081,test,40,L3_spillover,0.03550668845690982
triplet_051,triplet_081,test,41,L3_spillover,0.17012628370013624
triplet_051,triplet_081,test,42,L3_spillover,0.11932538531612683
triplet_051,triplet_081,test,43,L3_spillover,0.08357376617916634
triplet_051,triplet_081,test,44,L3_spillover,0.14533298742461412
triplet_051,triplet_081,test,45,L3_spillover,0.25009352007888486
triplet_051,triplet_081,test,46,L3_spillover,0.08012291621578928
triplet_051,triplet_081,test,47,L3_spillover,0.09143420595963185
triplet_051,triplet_081,test,48,L3_spillover,0.15832860407834845
triplet_051,triplet_081,test,49,L3_spillover,0.17774286184407836
triplet_051,triplet_091,test,0,L3_spillover,0.1440502295780008
triplet_051,triplet_091,test,1,L3_spillover,0.2961469171477288
triplet_051,triplet_091,test,2,L3_spillover,0.2664341599176032
triplet_051,triplet_091,test,3,L3_spillover,-0.03541057807940683
triplet_051,triplet_091,test,4,L3_spillover,0.00810377206310774
triplet_051,triplet_091,test,5,L3_spillover,0.047067510857985946
triplet_051,triplet_091,test,6,L3_spillover,0.20167868748356307
triplet_051,triplet_091,test,7,L3_spillover,0.10483716094223047
triplet_051,triplet_091,test,8,L3_spillover,0.05813259803779195
triplet_051,triplet_091,test,9,L3_spillover,0.2667935845044256
triplet_051,triplet_091,test,10,L3_spillover,0.06934136425925351
triplet_051,triplet_091,test,11,L3_spillover,0.053441032092520366
triplet_051,triplet_091,test,12,L3_spillover,0.20555777146170776
triplet_051,triplet_091,test,13,L3_spillover,0.09318211991628943
triplet_051,triplet_091,test,14,L3_spillover,0.09978058886435161
triplet_051,triplet_091,test,15,L3_spillover,0.15285450336581155
triplet_051,triplet_091,test,16,L3_spillover,0.04410726850994941
triplet_051,triplet_091,test,17,L3_spillover,0.05889301965215683
triplet_051,triplet_091,test,18,L3_spillover,0.13176927763112337
triplet_051,triplet_091,test,19,L3_spillover,0.15858698761423337
triplet_051,triplet_091,test,20,L3_spillover,0.22132443427046342
triplet_051,triplet_091,test,21,L3_spillover,0.06677387253939052
triplet_051,triplet_091,test,22,L3_spillover,0.2659892478405211
triplet_051,triplet_091,test,23,L3_spillover,0.1236728297124468
triplet_051,triplet_091,test,24,L3_spillover,0.19791207302307143
triplet_051,triplet_091,test,25,L3_spillover,0.03674954220874165
triplet_051,triplet_091,test,26,L3_spillover,0.10878640436089364
triplet_051,triplet_091,test,27,L3_spillover,0.20802705047573583
triplet_051,triplet_091,test,28,L3_spillover,0.05946335896552423
triplet_051,triplet_091,test,29,L3_spillover,0.1409509763124038
triplet_051,triplet_091,test,30,L3_spillover,0.13578645262710023
triplet_051,triplet_091,test,31,L3_spillover,0.14030754573506057
triplet_051,triplet_091,test,32,L3_spillover,0.1474629007208391
triplet_051,triplet_091,test,33,L3_spillover,0.2234987280183521
triplet_051,triplet_091,test,34,L3_spillover,0.08258128876828204
triplet_051,triplet_091,test,35,L3_spillover,0.21298728886773824
triplet_051,triplet_091,test,36,L3_spillover,0.2900556790729551
triplet_051,triplet_091,test,37,L3_spillover,0.23577421284976297
triplet_051,triplet_091,test,38,L3_spillover,0.12914542068126827
triplet_051,triplet_091,test,39,L3_spillover,0.15548490284039496
triplet_051,triplet_091,test,40,L3_spillover,0.06333051095489255
triplet_051,triplet_091,test,41,L3_spillover,0.09184679649110357
triplet_051,triplet_091,test,42,L3_spillover,0.11009069003322783
triplet_051,triplet_091,test,43,L3_spillover,0.0574870909176816
triplet_051,triplet_091,test,44,L3_spillover,0.1859142095458539
triplet_051,triplet_091,test,45,L3_spillover,0.27783450878442395
triplet_051,triplet_091,test,46,L3_spillover,0.23689310689731208
triplet_051,triplet_091,test,47,L3_spillover,0.22140626683131864
triplet_051,triplet_091,test,48,L3_spillover,0.2555382993970912
triplet_051,triplet_091,test,49,L3_spillover,0.14819361565196265
triplet_061,triplet_001,test,0,L3_spillover,0.2756064540163533
triplet_061,triplet_001,test,1,L3_spillover,0.2210181520018963
triplet_061,triplet_001,test,2,L3_spillover,0.13520327140028343
triplet_061,triplet_001,test,3,L3_spillover,0.09969936022308817
triplet_061,triplet_001,test,4,L3_spillover,0.13526407490296852
triplet_061,triplet_001,test,5,L3_spillover,0.08553742303595421
triplet_061,triplet_001,test,6,L3_spillover,0.14010603826660797
triplet_061,triplet_001,test,7,L3_spillover,0.09850477051327189
triplet_061,triplet_001,test,8,L3_spillover,0.2935644423548474
triplet_061,triplet_001,test,9,L3_spillover,0.10301673984066438
triplet_061,triplet_001,test,10,L3_spillover,0.2275444993082631
triplet_061,triplet_001,test,11,L3_spillover,0.24296213278998605
triplet_061,triplet_001,test,12,L3_spillover,0.2779462514616993
triplet_061,triplet_001,test,13,L3_spillover,0.1954383687489035
triplet_061,triplet_001,test,14,L3_spillover,0.24275473085452973
triplet_061,triplet_001,test,15,L3_spillover,0.15170986826644967
triplet_061,triplet_001,test,16,L3_spillover,0.1733773011717223
triplet_061,triplet_001,test,17,L3_spillover,0.2464763877123948
triplet_061,triplet_001,test,18,L3_spillover,0.07732664320846389
triplet_061,triplet_001,test,19,L3_spillover,0.1432564130249323
triplet_061,triplet_001,test,20,L3_spillover,0.2704699435706595
triplet_061,triplet_001,test,21,L3_spillover,0.14405686665803955
triplet_061,triplet_001,test,22,L3_spillover,0.24842135849847832
triplet_061,triplet_001,test,23,L3_spillover,0.22784079266812873
triplet_061,triplet_001,test,24,L3_spillover,0.11397646667853514
triplet_061,triplet_001,test,25,L3_spillover,0.11891783354099021
triplet_061,triplet_001,test,26,L3_spillover,0.13402378516980018
triplet_061,triplet_001,test,27,L3_spillover,0.28168989042900633
triplet_061,triplet_001,test,28,L3_spillover,0.17774650042394072
triplet_061,triplet_001,test,29,L3_spillover,0.12232804891452961
triplet_061,triplet_001,test,30,L3_spillover,0.008056438339126145
triplet_061,triplet_001,test,31,L3_spillover,0.23825718912425795
triplet_061,triplet_001,test,32,L3_spillover,0.39257890446601973
triplet_061,triplet_001,test,33,L3_spillover,0.1589096117892927
triplet_061,triplet_001,test,34,L3_spillover,0.32067723894972344
triplet_061,triplet_001,test,35,L3_spillover,0.18115654043517346
triplet_061,triplet_001,test,36,L3_spillover,0.2193243232472145
triplet_061,triplet_001,test,37,L3_spillover,0.16286913086713933
triplet_061,triplet_001,test,38,L3_spillover,0.22832096504181795
triplet_061,triplet_001,test,39,L3_spillover,0.37079337459097017
triplet_061,triplet_001,test,40,L3_spillover,0.3068391986978415
triplet_061,triplet_001,test,41,L3_spillover,0.1162314449649647
triplet_061,triplet_001,test,42,L3_spillover,0.18743012473667714
triplet_061,triplet_001,test,43,L3_spillover,0.3187245259028765
triplet_061,triplet_001,test,44,L3_spillover,0.02875755929505247
triplet_061,triplet_001,test,45,L3_spillover,0.038583466039156404
triplet_061,triplet_001,test,46,L3_spillover,0.07510747248680527
triplet_061,triplet_001,test,47,L3_spillover,0.14370672066617504
triplet_061,triplet_001,test,48,L3_spillover,0.13811330212963416
triplet_061,triplet_001,test,49,L3_spillover,0.18644218446378164
triplet_061,triplet_011,test,0,L3_spillover,0.23828605468702513
triplet_061,triplet_011,test,1,L3_spillover,0.2012931666929567
triplet_061,triplet_011,test,2,L3_spillover,0.17174805446349095
triplet_061,triplet_011,test,3,L3_spillover,0.15397051587757724
triplet_061,triplet_011,test,4,L3_spillover,0.06090261470954983
triplet_061,triplet_011,test,5,L3_spillover,0.17360057128851006
triplet_061,triplet_011,test,6,L3_spillover,0.10690398474255394
triplet_061,triplet_011,test,7,L3_spillover,0.08932810812677737
triplet_061,triplet_011,test,8,L3_spillover,0.23477158930932884
triplet_061,triplet_011,test,9,L3_spillover,0.10826689096504086
triplet_061,triplet_011,test,10,L3_spillover,0.1396824542784594
triplet_061,triplet_011,test,11,L3_spillover,0.08245348395773161
triplet_061,triplet_011,test,12,L3_spillover,0.3686891426249883
triplet_061,triplet_011,test,13,L3_spillover,0.17101448587926313
triplet_061,triplet_011,test,14,L3_spillover,0.10124086609359446
triplet_061,triplet_011,test,15,L3_spillover,0.15401703465499136
triplet_061,triplet_011,test,16,L3_spillover,0.09149234042466592
triplet_061,triplet_011,test,17,L3_spillover,0.2664604546749146
triplet_061,triplet_011,test,18,L3_spillover,0.08791676410444256
triplet_061,triplet_011,test,19,L3_spillover,0.16362942378180212
triplet_061,triplet_011,test,20,L3_spillover,0.19251829481446955
triplet_061,triplet_011,test,21,L3_spillover,0.06445359905353218
triplet_061,triplet_011,test,22,L3_spillover,0.1528245955592016
triplet_061,triplet_011,test,23,L3_spillover,0.10271028653273372
triplet_061,triplet_011,test,24,L3_spillover,0.16939180878553703
triplet_061,triplet_011,test,25,L3_spillover,0.2024429599933757
